StartDate,EndDate,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q9,Q8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q11,Q12,Q12_6_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_7_TEXT,Q19,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q18,Q23,Q24,Q25,Q26,Q26_1_TEXT,Q27,Q27_1_TEXT,Q28,Q29,Q30,Q31,Q32,SCREENED 
10/17/2017,10/17/2017,70.79.136.219,100,375,1,10/17/2017,R_D0LFPP6KeBWqqxX,49.463500976562,-122.82199859619,anonymous,EN,150,7,1,7,1,1,3,3,1, , ,1, , , , , ,1,2,1,5,3,5,4,2,2,1,5,4,2,2,1,2, ,5,4,3,5,5,4,5,1,5,2, , , , , , , , , , , ,1,1, , ,2,1,1,4,1,4,1,3,1,2,2,1,1, 
10/17/2017,10/17/2017,128.189.149.84,100,380,1,10/17/2017,R_3fwaACYfFNdp1jP,49.463500976562,-122.82199859619,anonymous,EN,150,5,3,4,1,5,1,3,4, , ,1, , , , , ,1,4,2,5,3,5,5,1,2,4,1,5,5,5,1,2, ,4,2,2,3,5,4,2,2,3,2, , , , , , , , , , , ,1, , , ,1,1,1,4,1,3,1,1,1,1,3,6,1, 
10/17/2017,10/17/2017,199.119.235.154,100,292,1,10/17/2017,R_u8qLXuTP07T56GB,51.104705810547,-114.11479949951,anonymous,EN,139,3,4,6,4,4,4,4,4, , ,1, , , , , ,3,3,3,3,3,3,3,1,2,3,3,3,3,3,1,1, ,2,2,2,2,2,2,2,2,2,1, , , , ,1, , , , , ,1, , , , ,2,2,1,4,1,2,1,0,1,1,1,4,1, 
10/17/2017,10/17/2017,199.119.235.223,100,642,1,10/17/2017,R_yDRiAW9dqmP9gZz,49.25,-123.13330078125,anonymous,EN,150,6,1,6,1,2,5,1,1, , ,1, , , ,1, ,4,5,4,5,1,3,1,1,1,5,5,1,5,3,2,2, ,5,4,3,5,5,5,5,3,5,2, , , , , , , , ,"There is a great variety of cars available which is convenient for so many different uses: shopping, family gatherings, hiking, business, etc.", , , ,1,1, ,1,1,1,3,1,1,1,0,1,2,2,2,1, 
10/17/2017,10/17/2017,50.64.17.119,100,282,1,10/17/2017,R_1NDjtcASrQ7JCCZ,49.230194091797,-123.18899536133,anonymous,EN,150,6,5,6,1,2,2,1,1,1, ,1, , , , , ,3,5,5,5, ,4,4, ,1,4,4, ,5,2,2,3, ,5,4,2,3,5,4,4,5,4,1,1, , , , , , , , , , ,1, , , ,2,1,2,3,1,0,1,0,1,2,2,1,1, 
10/17/2017,10/17/2017,75.157.230.8,100,1039,1,10/17/2017,R_339ofe9n5Orcxxm,43.631896972656,-79.371597290039,anonymous,EN,150,3,1,6,1,2,4,1,1, , ,1, , , , , ,1,4,5,5, ,5,5, ,2,4,5,5,5,5, ,4, ,2,4,5,2,2,2,5,5,4, , , , , , , , , ,Hope to increase using area, , , , , ,1,1,1,1,4,1,2,1,0,1,2,3,2,1, 
10/17/2017,10/17/2017,72.143.224.147,100,1030,1,10/17/2017,R_2Vfksth8xRrpcf6,49.25,-123.13330078125,anonymous,EN,150,7,4,4,1,1,3,1,1,1, ,1,1, , , , ,1,4,2,5,5,5,3, ,2,5,5,2,4,5,2,4, ,5,5,5,5,5,5,5,6,4,2, , , , , , , , , , , , ,1, , ,2,1,2,3,1,3,1,1,1,2,2,2,1, 
10/17/2017,10/17/2017,199.7.159.15,100,360,1,10/17/2017,R_3KYBnXt3WN67dOV,49.25,-123.13330078125,anonymous,EN,150,3,1,6,1,1,2,1,2, , ,1, , , , , ,2,3,5,5,5,5,1,1,2,5,5,4,4,2,2,2, ,2,5,3,3,5,5,5,3,5,2, , , , , , , , ,"I need a vehicle a few days a month for my job, car2go has been so good and so reliable for that.", , , , , ,1,2,1,2,4,1,1,1,0,1,2,1,4,1, 
10/17/2017,10/17/2017,23.16.210.217,100,909,1,10/17/2017,R_1HdwdaJP2Eh7748,49.22200012207,-123.06829833984,anonymous,EN,150,5,4,4,4,6,6,5,3,1, ,1,1, , ,1, ,2,1,5,5,2,2,4,1,1,5,5,3,5,1,1,5, ,5,5,5,1,5,1,5,5,5,1, ,1, , , ,1,1,61S, , , , , ,1, ,3,3,1,3,1, ,1, ,5,1,1,3,1, 
10/17/2017,10/17/2017,50.98.89.212,100,443,1,10/17/2017,R_DVqkYZkUNShquJP,49.264602661133,-123.16479492188,anonymous,EN,150,3,1,5,3,1,3,3,3, , ,1, , , , , ,1,3,3,5,4,3,3,1,2,4,4,3,4,3,1,1, ,4,4,4,4,4,4,4,3,3, , , , , , , , , ,It is better if they dont have membership fee anyway. Thanks :),1,1,1,1, , ,1,2,1,4,1,2,1,1,1,2,3,2,1, 
10/17/2017,10/17/2017,184.151.231.164,100,714,1,10/17/2017,R_3O6rdvR5Jl1ashI,49.25,-122.94999694824,anonymous,EN,144,4,1,7,1,1,4,3,1, , ,1,1, , , , ,2,4,1,5,4,5,1,1,1,1,5,4,5,1,2,4, ,5,5,5,5,5,5,5,5,5,2, , , , , , , , ,"Car2go has saved me time and efficiency. Most importantly, I feel in control and free when I use it, it’s like a treat every time I get to use it. Hopefully in the future, there will be more in my area so I wont have to take a bus to get to one (maybe consider extending the home zone to the area of mount seymour blvd and mount seymour)Also, I love the smart cars that are only smartphone only, they run better (gear transitions) and feels less “jolty”.", , ,1, , , ,2,1,2,4,1,4,1,4,1,2,3,3,1, 
10/17/2017,10/17/2017,206.108.213.178,100,270,1,10/17/2017,R_2ype2hKT7LhUYDs,49.276702880859,-123.13000488281,anonymous,EN,150,3,1,3,3,1,3,1,1, , ,1,1, , , , ,1,4,5,5,4,1,5,2,1,4,5,4,5,5,2,5, ,3,4,2,2,5,3,3,3,4,1, , , , ,1, , , , , ,1, , , , ,2,1,4,4,1,1,1,0,1,1,4, ,1, 
10/17/2017,10/17/2017,24.114.23.57,100,550,1,10/17/2017,R_1KlsnQLJwY82rNG,51.104705810547,-114.11479949951,anonymous,EN,138,7,1,7,1,1,2,4,1, , ,1,1, , , , ,2,3,1,4,5,5,2,2,2,5,3,3,4,1, ,3, ,2,3,3,4,5,5,5,3,4,1,1, , , , , , , , , ,1, , , , ,1,1,1,4,1,3,1,1,1,2,2, ,1, 
10/17/2017,10/17/2017,24.85.201.198,100,596,1,10/17/2017,R_usmdGhTF6NZddEB,49.239700317383,-123.04069519043,anonymous,EN,150,5,2,5,3,1,5,3,4, , , ,1, , , , ,2,3,5,5,5,5,4,2,2,5,5,5,5,1,2,4, ,5,5,1,5,5,5,5,1,5,2, , , , , , , , , , , , , , ,1,2,1,2,3,1,2,1,1,1,2,3,3,1, 
10/17/2017,10/17/2017,70.79.145.63,100,771,1,10/17/2017,R_1Op2jTVu7fY3j9Z,49.463500976562,-122.82199859619,anonymous,EN,146,3,6,4,1,1,3,3,4, , ,1,1, , , , ,3,4,4,5,4,5,4, ,2,5,4,5,5,2,2,3, ,3,3,2,2,5,5,5,5,5,2, , , , , , , , , , ,1, , , , ,2,1,2,3,1,3,1,2,1,2,3,2,1, 
10/17/2017,10/17/2017,99.199.111.100,100,534,1,10/17/2017,R_5neLxMGdlvY5IK5,49.276702880859,-123.13000488281,anonymous,EN,150,4,1,3,2,1,6,4,2, , ,1, , , , , ,1,3,3,5,2,3,5,1,1,5,4,3,5,1, ,2, ,4,5,1,5,5,5,5,5,5, , , , , , , , , , ,1, , , , , ,1,1,1,3,1,2,1,0,2,1,3,1,1, 
10/17/2017,10/17/2017,99.199.53.15,100,394,1,10/17/2017,R_1JF5noYknGCpStM,49.255096435547,-123.06669616699,anonymous,EN,150,6,1,1,1,1,2,1,1, , ,1,1, , , , ,2,4,3,5,3,4,5,2,2,1,5,3,4,3, ,1, ,4,4,4,4,4,4,4,5,5,2, , , , , , , , ,We need more cars! Especially in he mount pleasant area, , , , , ,1,1,1,2,3,1,2,1,1,1,2,2,3,1, 
10/17/2017,10/17/2017,174.6.42.194,100,2502,1,10/17/2017,R_2s5sFJOZDMdTFV9,49.215103149414,-123.13960266113,anonymous,EN,151,5,1,2,1,1,5,1,1, ,1,1, , , , , ,1,1,2,5,5,5,3,1,1,1,5,2,2,2,1,4, ,5,5,2,5,5,5,2,2,1,1, , , , , ,1, , , , , , ,1, , ,1,1,1,1,1,1,1,0,1,2,4, ,1, 
10/17/2017,10/17/2017,185.104.185.166,100,644,1,10/17/2017,R_2yaoM2rA14yS5EG,48.933303833008,2.36669921875,anonymous,EN,150,3,1,3,1,3,4,4,4, ,1,1, , , , , ,2,3,3,5,3,4,1,1,1,5,4,2,3,4,2,1, ,3,2,2,5,2,4,5,4,3,2, , , , , , , , ,So much easier to get around with all the company’s around I love it. Sold my car becuase of it., ,1,1,1,1, ,2,2,1,4,1,2,1,1,1,2,1,2,1, 
10/17/2017,10/17/2017,154.5.149.176,100,723,1,10/17/2017,R_2f6CS08fTxOn5MA,49.277893066406,-123.09080505371,anonymous,EN,150,7,2,1,1,2,7,4,1, , ,1, , , , , ,1,4,4,5, ,1,5,1,2,5,5,4,4,4, ,3, ,5,5,5,5,5,5,5,5,5, , , , , , , , , ,I like how they are everywhere and convenient app to locate them! Blessed to be apart of this! 😊👌, , , ,1, , ,1,1,1,4,1,2,1,0,1,2,2,1,1, 
10/17/2017,10/17/2017,24.84.40.224,100,1115,1,10/17/2017,R_2fCCoVqvjVo65cK,49.248001098633,-123.09130096436,anonymous,EN,150,4,1,4,1,2,7,2,1, , ,1, , , , , ,1,5,3,5,3,3,1,2,1,4,5,3,3,2,2,4, ,5,5,1,5,4,5,5,2,5, , , , , , , , , ,More parking for car2go outside home-area. For example Metrotown, ,1, ,1, , ,3,1,1,3,1,1,1,0,1,2,2, ,1, 
10/17/2017,10/17/2017,128.189.197.144,100,4288,1,10/17/2017,R_1Nw83EzKDb2eZCw,49.463500976562,-122.82199859619,anonymous,EN,149,7,1,7,4,1,4,4,1, , ,1, , , , , ,1,2,2,5,2,2,1,1,2,2,5,5,5,2,1,2, ,2,4,4,4,4,4,3,4,5,1, , , , ,1, , , ,Would like more Cars and expand home area; looking for lower rate;, ,1, , , , ,2,1,2,4,1,1,1,0,1,2,2,2,1, 
10/17/2017,10/17/2017,50.64.28.10,100,668,1,10/17/2017,R_3iIHiRaQoP4V65a,49.264602661133,-123.16479492188,anonymous,EN,151,5,1,6,1,3,4,2,1, , ,1, , , , , ,1,4,3,5,4,4,2,1,2,5,4,1,4,3,2,4, ,5,5,3,5,5,5,5,5,5,2, , , , , , , , , , ,1, , , , ,2,1,2,4,1,2,1,0,1,2,2,2,1, 
10/17/2017,10/17/2017,209.52.88.177,100,502,1,10/17/2017,R_xxyiOdQ9wjPPqtH,49.25,-123.13330078125,anonymous,EN,150,4,6,4,1,1,2,1,6, , ,1,1, , , , ,3,4,1,5,5,2,1, ,2,3,5,5,5,1,2,5, ,2,4,1,1,4,1,4,3,4,1,1, , ,1, , , , ,"Even though I own my own car, I still find it helpful to have car share memberships for emergencies, or for times when parking costs would outweigh the cost of a car share (for example, commuting to work).", ,1, ,1, , ,2,2,1,3,1,1,1,1,3,2,2,2,1, 
10/17/2017,10/17/2017,209.52.88.43,100,514,1,10/17/2017,R_3EaSe7t0t2Oj5rO,49.25,-123.13330078125,anonymous,EN,150,6,1,7,1,1,3,1,1, , ,1, , , , , ,1,4,3,5,5,5,3,1,2,5,5,1,5,3,2,2, ,4,5,5,5,5,5,5,5,5, , , , , , , , , , , , , ,1, , ,2,1,1,3,1,2,1,0,1,2,3,3,1, 
10/17/2017,10/17/2017,23.16.216.123,100,299,1,10/17/2017,R_24vKcpQovHvUz0P,49.232696533203,-123.09170532227,anonymous,EN,150,7,1,7,1,1,4,1,1, , ,1,1, , , , ,1,3,5,5,5,4,3, ,1,5,4,1,4,2,2,4, ,3,4,4,4,5,4,4,4,5, , , , , , , , , , , , , , , ,1,2,3,1,3,1,1,1,0,4,2,1,4,1, 
10/17/2017,10/17/2017,208.181.174.124,100,315,1,10/17/2017,R_3Gk2MOUTQ4V3RPB,49.13639831543,-122.82130432129,anonymous,EN,150,4,1,2,2,2,2,2,6, , ,1, , , , , ,1,4,2,4,5,5,3,1,2,1,5,3,3,4,1,5, ,3,2,2,2,5,5,5,1,5,2, , , , , , , , , , ,1, , , , ,1,1,1,3,1,1,1,1,1,2,2,2,1, 
10/17/2017,10/17/2017,108.172.131.245,100,392,1,10/17/2017,R_1DqxEYZntx9RRdE,49.315994262695,-123.05760192871,anonymous,EN,144,5,1,7,5,1,2,5,4, , ,1, , , , , ,2,1,4,5,5,2,1,2,2,1,5,5,5,1,2,2, ,1,3,1,2,4,5,3,5,4,2, , , , , , , , ,There is no carsharing available in my part of the District of North Vancouver! The single biggest reason I don't use carsharing more is because it's not available here!, ,1, ,1, , ,2,1,1,4,1,5,1,2,1,1,1,5,1, 
10/17/2017,10/17/2017,72.143.216.83,100,467,1,10/17/2017,R_3QRVCm7VEyuEyvH,49.25,-123.13330078125,anonymous,EN,150,5,1,5,1,2,3,1,1, , ,1, , , , , ,2,3,2,5,4,1,2,2,2,4,5,1,4,1, ,4, ,4,1,1,5,5,4,3,2,5,2, , , , , , , , ,Could use more fleets of cars?, ,1, , , , ,2,2,2,3,1,2,1,1,1,2,1,2,1, 
10/17/2017,10/17/2017,154.5.98.245,100,683,1,10/17/2017,R_tJR8VORaX2IIRvr,49.29899597168,-123.14080047607,anonymous,EN,150,5,1,4,2,1,4,1,1, , ,1,1, , , , ,1,5,5,5,3,1,3,1,1,5,5,3,3,5,2,3, ,5,5,3,4,5,2,5,4,5,2, , , , , , , , ,Simple great., , , ,1, , ,2,2,1,3,1,1,1,0,1,2,3,1,1, 
10/17/2017,10/17/2017,75.157.5.131,100,435,1,10/17/2017,R_1K3fYIRRkXQzWJN,49.278793334961,-123.11389923096,anonymous,EN,150,6,1,6,1,2,3,1,1, , ,1, , , , , ,2,3,5,5,2,4,3,2,1,5,5,1,4,3,2,4, ,5,5,4,4,5,5,5,2,5,2, , , , , , , , , , ,1, , , , ,1,2,1,3,1,1,1,0,1,2,1,2,1, 
10/17/2017,10/17/2017,184.151.231.121,100,885,1,10/17/2017,R_2WHHbYjY52ZtEUT,49.25,-122.94999694824,anonymous,EN,150,6,5,4,1,2,2,3,2, , ,1, , , , , ,3,5,5,5,5,5,1, ,1,4,2,1,1,1,2,6,"I would like to own a vehicle but it is expensive and better for the environment so I use car sharing, public transport and other means of transportation",4,3,1,4,4,4,3,4,5,1, , , , , , ,1,Weather affects my use of car sharing- when it's nicer out I will bike and walk more often, , ,1, , , , ,3,3,1,3,1,2,1,1,1,2,2,3,1, 
10/17/2017,10/17/2017,23.16.211.233,100,322,1,10/17/2017,R_ptulNVIOSlaa3xn,49.232696533203,-123.09170532227,anonymous,EN,150,5,1,6,3,2,5,3,2, , ,1, , , , , ,1,5,4,5,4,5,2,1,2,4,5,3,5,2,2,2, ,5,5,5,4,5,5,4,3,5,1,1, , , , , , , , , , , ,1, , ,2,1,1,4,1,2,1,1,1,2,2,2,1, 
10/17/2017,10/17/2017,50.64.10.77,100,479,1,10/17/2017,R_8j04qWH8Ov2yfCN,49.264602661133,-123.16479492188,anonymous,EN,150,6,2,6,1,1,5,4,1,1, ,1, , , , , ,3,5,5,5,4,3,3, ,2,5,5,2,4,4,2,4, ,5,4,1,5,5,3,5,5,4,1, , , , , , ,1,Financial situation did not allow for it,It is super useful. Great for reducing cars on the road., , ,1, , , ,3,2,3,5,1,2,1,1,1,2,2,2,1, 
10/17/2017,10/17/2017,72.28.92.19,100,300,1,10/17/2017,R_2X0OZTSkEYhF6Im,49.25,-123.13330078125,anonymous,EN,150,7,7,3,2,2,3,3,1,1, ,1, , , , , ,2,5,3,5,4,5,1,1,2,4,5,1,2,1,1,1, ,3,1,5,5,5,5,5,2,5,2, , , , , , , , , , ,1, ,1, , ,2,1,1,3,1,2,1,0,1,2,2,4,1, 
10/17/2017,10/17/2017,24.244.32.134,100,676,1,10/17/2017,R_3Q0ghR1YQjWvcRi,49.234405517578,-123.1450958252,anonymous,EN,150,7,2,7,3,2,6,3,1, , ,1,1, , , , ,1,3,2,5,3,4,1,2,2,4,4,3,3,2,2,2, ,5,5,5,4,5,5,4,4,5,2, , , , , , , , ,Positive alternative for a city that doesn't have lyft or Uber, ,1, ,1, , ,2,1,1,4,1,2,1,0,1,2,2,1,1, 
10/17/2017,10/17/2017,24.86.159.40,100,413,1,10/17/2017,R_vDeveioWtsCYJP3,49.261993408203,-123.09230041504,anonymous,EN,150,6,1,4,1,1,5,4,4, , ,1,1, , , , ,3,3,3,5,3,1,3,1,2,5,4,5,4,1,2,5, ,5,5,1,4,4,1,3,5,4,1,1, , ,1, , , , , , , , , , ,1,2,2,2,3,1,2,1,1,2,2,1,2,1, 
10/17/2017,10/17/2017,174.6.106.240,100,283,1,10/17/2017,R_2X1cBdC2CgLWibw,49.278793334961,-123.11389923096,anonymous,EN,150,5,1,4,1,2,4,1,1, , ,1,1, , , , ,1,5,5,5,2,3,5,2,1,5,5,3,5,5,2,3, ,5,5,5,5,5,5,5,5,5,2, , , , , , , , ,Very useful! Wish it could expand out into the other municipalities., ,1, , , , ,3,2,2,4,1,2,1,2,1,2,3,2,1, 
10/17/2017,10/17/2017,50.64.76.148,100,452,1,10/17/2017,R_3EuIQRkAMDi6TJ1,49.261993408203,-123.09230041504,anonymous,EN,150,5,5,1,1,2,5,2,3, , ,1,1, , , , ,3,2,3,5,4,5,3,1,1,4,5,2,3,3, ,2, ,5,5,3,5,5,5,5,3,5,1, , , , , ,1, , ,Car sharing is a great option. I am currently selling my vehicle and looking into a car share based life. 😊, , , ,1, , ,3,1,1,1,1,2,1,1,1,1,2,6,1, 
10/17/2017,10/17/2017,96.49.122.116,100,454,1,10/17/2017,R_1hzhkB5StBkm5a2,49.215103149414,-123.13960266113,anonymous,EN,150,5,1,3,2,4,6,1,1, , ,1,1, , , , ,2,3,1,4,3,3,1,1,1,1,1,5,5,1,1,2, ,3,4,1,3,5,5,5,1,3,1, , , , , ,1, , ,"Although it’s a great options, if you use a car share regularly, it’s VERY VERY expensive.", ,1, ,1, , ,2,3,2,3,1,1,1,0,1,2,1,3,1, 
10/17/2017,10/17/2017,135.0.165.18,100,616,1,10/17/2017,R_xtJsf3jsDNdNHQB,49.249099731445,-123.20880126953,anonymous,EN,150,2,1,6,1,2,4,2,1, , ,1, , , , , ,1,3,5,5,1,4,1, ,2,4,5,4,2,2,2,3, ,1,2,2,5,4,2,4,1,2,2, , , , , , , , , , , ,1, , , ,2,1,2,4,1,1,1,0,1,2,3,4,1, 
10/17/2017,10/17/2017,184.151.231.11,100,571,1,10/17/2017,R_1JCoSEZ2PNj0gC3,49.25,-122.94999694824,anonymous,EN,150,7,7,4,2,1,1,4,3,1, ,1,1, , , , ,3,5,4,5,5,2,2,2,2,5,5,4,4,4,2,3, ,5,5,2,5,5,5,5,2,5,2, , , , , , , , ,Love it!, ,1, ,1, , ,2,2,2,3,1,2,1,1,3,2,1,4,1, 
10/17/2017,10/17/2017,174.6.83.87,100,228,1,10/17/2017,R_3P4uJFVuv6egfN7,49.25,-122.94999694824,anonymous,EN,138,1,1,2,1,1,1,1,4, , , , ,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,2,1,2,1,1,1,1,1,1,3, ,1, 
10/17/2017,10/17/2017,128.189.140.176,100,392,1,10/17/2017,R_x2ZxaehJWJ2BhrH,49.463500976562,-122.82199859619,anonymous,EN,150,7,1,2,4,2,4,1,3, , ,1, , , , , ,1,3,5,4,2,5,5,2,2,5,5,2,4,2,2,4, ,4,5,2,4,5,5,5,1,4, , , , , , , , , ,I would like if car2go expanded their area of where you can take the cars, , , ,1, , ,1,1,2,4,1,3,1,2,3,2,3,6,1, 
10/17/2017,10/17/2017,24.84.201.35,100,284,1,10/17/2017,R_3kHwAaZkWPWjL1B,49.234405517578,-123.1450958252,anonymous,EN,150,4,1,2,1,2,1,4,6, , ,1, , , , , ,1,4,2,4,5,5,1,1,2,1,4,1,4,2,1,5, ,4,2,1,3,3,5,5,1,5,2, , , , , , , , , , , ,1,1, , ,3,1,1,3,1,5,1,6,1,1,2,3,1, 
10/17/2017,10/17/2017,209.52.88.101,100,366,1,10/17/2017,R_2VrrpQNVyjAdN2A,49.25,-123.13330078125,anonymous,EN,150,7,6,5,2,1,7,1,1, , ,1, , , , , ,1,5,2,5,3,3,5,2,2,4,5,5,3,2,2,4, ,3,4,2,3,3,2,3,2,4,2, , , , , , , , , ,1, , , , , ,3,1,1,4,1,1,1,0,1,2,2,1,1, 
10/17/2017,10/17/2017,24.114.27.113,100,10624,1,10/17/2017,R_2wNuFFr2tFeRE2l,49.25,-123.13330078125,anonymous,EN,150,2,1,2,2,2,3,1,7, , ,1, , , , , ,1,4,2,5,4,1,2, ,2,1,5,1,4,2,1,5, ,4, ,1,2,5,3,5,6,4, , , , , , , , , , , , , , , ,1,1,1,1,2,1,1,1,1,1,2,2,3,1, 
10/17/2017,10/17/2017,72.143.230.195,100,577,1,10/17/2017,R_3e8eDfwTQkEjbEM,51.104705810547,-114.11479949951,anonymous,EN,150,3,5,4,1,1,4,1,1, , ,1, , , , , ,1,5,5,5,5,3,5,2,2,5,5,5,5,5,2,3, ,5,5,1,5,5,5,5,6,5, , , , , , , , , , , ,1,1, ,1, ,1,2,1,3,1,1,1,1,1,2,1,3,1, 
10/17/2017,10/17/2017,104.145.14.20,100,420,1,10/17/2017,R_3NI3k15xIdxBly0,49.255096435547,-123.06669616699,anonymous,EN,150,3,4,6,2,2,2,2,1, , ,1,1, , , , ,2,1,2,5,2,1,2,2,2,3,4,2,2,3,2,3, , ,4,4,5,5,4,5,5,5,1,1, , , , , ,1,Oops. It has been steady. Sometimes I use it less if money is tight.,Love it., , , , , ,1,2,2,4,3,1,2,1,1,1,2,1,1,1, 
10/17/2017,10/17/2017,184.68.19.226,100,423,1,10/17/2017,R_3Jxsm2RzNuQmytN,49.279495239258,-123.06669616699,anonymous,EN,150,3,1,2,2,2,2,4,6, , ,1,1, , , , ,3,3,1,5,5,5,2, ,2,1,5,1,1,4,1,5, ,4,2,1,1,4,3,3,1,4,1, , , , , ,1, , , , , , ,1, , ,1,1,2,3,1,3,1,3,1,2,3,6,1, 
10/17/2017,10/17/2017,208.91.115.20,100,587,1,10/17/2017,R_3Hph8dZqbXsTTVZ,49.247802734375,-122.99380493164,anonymous,EN,138,3,3,5,1,2,2,3,2, , ,1,1, , , , ,2,5,4,4,5,5,4,1,2,5,4,4,4,3,1,1, ,3,5,2,4,5,5,5,5,5,2, , , , , , , , ,Need more space in burnaby. I want to park not only in parking lot, ,1, ,1, , ,1,1,1,4,1,0,1,0,1,2,3,4,1, 
10/17/2017,10/17/2017,23.16.32.142,100,526,1,10/17/2017,R_RtaQFZ7ryySzoNb,49.261993408203,-123.09230041504,anonymous,EN,150,7,5,3,1,2,1,3,7, , ,1, , , , , ,1,5, ,5,5,1,1,2,2,1,1,5,1,5,2,5, ,4,1,1,1,1,5,5,1,5, , , , , , , , , , , ,1, ,1, , ,2,1,1,4,1,3,1,2,1,1,2, ,1, 
10/17/2017,10/17/2017,142.28.93.133,100,11572,1,10/17/2017,R_2uHZdShjVWHghxb,49.216705322266,-122.91670227051,anonymous,EN,150,6,2,7,1,1,3,4,2, ,1,1,1, , , , ,3,5,5,5,5,5,4,2,2,1,5,5,5,1,1,1, ,5,5,5,2,5,5,5,5,5,1,1, , , , , , , , , , , ,1, , ,2,2,2,3,1,2,1,1,1,2,2,4,1, 
10/17/2017,10/17/2017,24.80.212.237,100,305,1,10/17/2017,R_10ZylRgmfeNWQhp,49.278793334961,-123.11389923096,anonymous,EN,150,3,1,5,1,3,2,1,7, , ,1, , , , , ,3,3,3,5,5,3,3,1,1,1,5,3,3,1,1,5, ,1,1,1,1,5,5,5,1,5,1, , , , , ,1, , , , , ,1, , , ,2,2,1,3,1,1,1,1,1,2,1,3,1, 
10/17/2017,10/17/2017,207.81.221.222,100,737,1,10/17/2017,R_1KwMgqbJHhovzkq,49.249099731445,-123.20880126953,anonymous,EN,150,4,6,4,2,2,3,2,4,1, ,1,1, , , , ,5,4,4,5,5,4,2,1,1,1,5,2,5,1,1,1, ,2,2,2,4,5,4,4,4,5,1,1, , ,1, , , , ,"Great to have options, especially 1way trips.", ,1, , , , ,2,2,1,3,1,2,1,1,3,1,1,5,1, 
10/17/2017,10/17/2017,184.68.138.98,100,401,1,10/17/2017,R_2DZyodCpLzBanhD,49.277893066406,-123.09080505371,anonymous,EN,150,7,6,6,1,1,2,2,2, , ,1,1, , , , ,3,5,5,5,5,1,1, ,2,5,5,5,5,1,1,1, ,3,2,2,4,5,5,5,5,5,2, , , , , , , , , , , , , , ,1,2,1,1,3,1,1,1,0,1,2,3,4,1, 
10/17/2017,10/17/2017,206.87.218.128,100,333,1,10/17/2017,R_3O0vNOb0FBg4tuE,49.278793334961,-123.11389923096,anonymous,EN,150,7,1,4,3,2,3,2,1, , ,1, , , , , ,1,4,3,5,4,5,4, ,2,4,4,2,3,3, ,4, ,5,5,5,5,5,4,5,4,5,2, , , , , , , , , , , ,1, , , ,1,1,2,3,1,3,1,2,4,2,4,1,1, 
10/17/2017,10/17/2017,38.88.66.14,100,411,1,10/17/2017,R_CdYXN8vWPVwFD9L,49.278793334961,-123.11389923096,anonymous,EN,144,6,1,1,1,2,2,1,6, , ,1, , , , , ,1,2,2,5,5,5,5,1,2,4,4,3,3,3,1,1, ,3,3,2,3,5,5,5,1,5,2, , , , , , , , , , , , ,1, , ,1,2,1,1,1,2,1,2,3,2,3,6,1, 
10/17/2017,10/17/2017,128.189.91.247,100,587,1,10/17/2017,R_5pwub7YQqE1AIpz,49.278793334961,-123.11389923096,anonymous,EN,150,7,1,5,1,2,6,2,1, ,1,1, , , , , ,1,2,1,5,2,4,1,2,2,1,5,3,5,1, ,3, ,4,4,2,4,5,5,5,1,4, , , , , , , , , , , ,1,1,1, , ,1,1,1,4,1,4,1,0,1,2,3,1,1, 
10/17/2017,10/17/2017,72.143.233.102,100,500,1,10/17/2017,R_1NacgKK9vk1rHsd,49.25,-123.13330078125,anonymous,EN,150,7,6,2,1,3,5,3,3,1, ,1, , , , , ,1,4,5,5,2,1,1, ,2,5,5,5,5,1,1,1, ,3,1,1,5,5,1,5,5,5,2, , , , , , , , , , , , , , ,1,1,2,2,2,1,2,1,1,5,1,3,6,1, 
10/17/2017,10/17/2017,24.114.22.64,100,498,1,10/17/2017,R_2akmXd93OnDyU2x,49.25,-123.13330078125,anonymous,EN,150,4,1,2,4,1,6,1,1, , ,1,1, , , , ,1, ,5,5,1,4, ,1,2,5,5,1,1,5,2,5, ,5,5,5,5,5,5,5,5,5,2, , , , , , , , , , , , , , ,1,2,3,2,1,1,2,1,1,2,2,1,4,1, 
